payment_id,company_id,provider_type,amount,currency,payment_method,failure_category,failure_classification,event_hour,day_of_week,recovery_success
pay_synth_04854,demo_company_001,DEMO,2860.42,USD,CARD,INSUFFICIENT_FUNDS,TEMPORARY,4,3,1
pay_synth_00789,demo_company_001,DEMO,5061.61,INR,WALLET,CARD,PERMANENT,12,2,1
pay_synth_04353,demo_company_001,DEMO,1364.39,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,0,0,1
pay_synth_04588,demo_company_001,DEMO,1280.67,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,6,1,1
pay_synth_01507,demo_company_001,RAZORPAY,3898.12,INR,CARD,PROVIDER,TEMPORARY,7,1,0
pay_synth_01867,demo_company_001,DEMO,847.5,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,9,3,1
pay_synth_01426,demo_company_001,STRIPE,1465.61,INR,UPI,AUTHENTICATION,TEMPORARY,14,0,0
pay_synth_00648,demo_company_001,RAZORPAY,2574.02,INR,CARD,BANK,TEMPORARY,10,2,1
pay_synth_03313,demo_company_001,RAZORPAY,674.04,USD,UPI,INSUFFICIENT_FUNDS,TEMPORARY,16,6,0
pay_synth_01562,demo_company_001,DEMO,864.0,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,19,6,0
pay_synth_04945,demo_company_001,RAZORPAY,5363.01,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,9,1,1
pay_synth_02341,demo_company_001,RAZORPAY,5321.57,USD,NETBANKING,CARD,PERMANENT,2,1,0
pay_synth_03431,demo_company_001,RAZORPAY,3347.79,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,10,3,0
pay_synth_00572,demo_company_001,RAZORPAY,170.09,INR,UPI,BANK,PERMANENT,5,5,1
pay_synth_00685,demo_company_001,STRIPE,2378.92,INR,UPI,AUTHENTICATION,TEMPORARY,6,5,0
pay_synth_01532,demo_company_001,RAZORPAY,2278.12,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,14,3,1
pay_synth_00697,demo_company_001,DEMO,482.11,INR,UPI,TEMPORARY,TEMPORARY,21,3,1
pay_synth_02329,demo_company_001,RAZORPAY,740.24,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,12,4,1
pay_synth_02791,demo_company_001,RAZORPAY,7103.96,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,13,4,0
pay_synth_00737,demo_company_001,DEMO,1700.91,INR,CARD,BANK,PERMANENT,15,2,1
pay_synth_03098,demo_company_001,DEMO,5216.79,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,17,6,1
pay_synth_00787,demo_company_001,RAZORPAY,1308.4,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,3,6,1
pay_synth_01644,demo_company_001,RAZORPAY,477.09,INR,NETBANKING,CARD,PERMANENT,12,0,0
pay_synth_01555,demo_company_001,DEMO,2335.6,INR,CARD,NETWORK,TEMPORARY,16,1,1
pay_synth_03886,demo_company_001,STRIPE,2671.38,INR,CARD,CUSTOMER_ACTION_REQUIRED,TEMPORARY,0,2,0
pay_synth_01373,demo_company_001,STRIPE,3254.53,INR,NETBANKING,BANK,TEMPORARY,14,0,0
pay_synth_02425,demo_company_001,DEMO,545.33,INR,CARD,CARD,PERMANENT,17,4,0
pay_synth_02280,demo_company_001,DEMO,1111.64,USD,CARD,AUTHENTICATION,TEMPORARY,17,2,1
pay_synth_04173,demo_company_001,DEMO,319.29,INR,UPI,CARD,PERMANENT,17,3,0
pay_synth_04414,demo_company_001,RAZORPAY,2622.23,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,7,2,1
pay_synth_00355,demo_company_001,DEMO,1160.35,INR,CARD,AUTHENTICATION,TEMPORARY,7,4,0
pay_synth_03610,demo_company_001,STRIPE,3010.25,USD,NETBANKING,AUTHENTICATION,TEMPORARY,9,1,0
pay_synth_02036,demo_company_001,DEMO,10958.25,INR,NETBANKING,NETWORK,TEMPORARY,4,1,0
pay_synth_01814,demo_company_001,DEMO,3573.26,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,18,0,0
pay_synth_00829,demo_company_001,RAZORPAY,1006.06,INR,UPI,PROVIDER,TEMPORARY,15,0,1
pay_synth_04349,demo_company_001,STRIPE,4229.71,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,11,2,0
pay_synth_04544,demo_company_001,DEMO,520.35,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,22,1,0
pay_synth_04776,demo_company_001,STRIPE,1037.84,INR,CARD,CARD,PERMANENT,14,6,0
pay_synth_02041,demo_company_001,STRIPE,4270.09,USD,CARD,NETWORK,TEMPORARY,4,5,1
pay_synth_02984,demo_company_001,STRIPE,1517.57,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,16,0,1
pay_synth_01060,demo_company_001,RAZORPAY,1408.6,INR,NETBANKING,CARD,PERMANENT,20,0,0
pay_synth_03260,demo_company_001,STRIPE,13005.46,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,7,1,1
pay_synth_01963,demo_company_001,STRIPE,2066.75,INR,WALLET,AUTHENTICATION,TEMPORARY,2,5,1
pay_synth_03856,demo_company_001,DEMO,3297.33,INR,UPI,PROVIDER,TEMPORARY,4,0,1
pay_synth_00652,demo_company_001,RAZORPAY,590.19,INR,CARD,BANK,PERMANENT,10,3,1
pay_synth_00639,demo_company_001,DEMO,4956.0,INR,UPI,CARD,PERMANENT,8,3,0
pay_synth_01705,demo_company_001,DEMO,5770.41,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,2,2,1
pay_synth_00615,demo_company_001,STRIPE,3214.76,INR,UPI,AUTHENTICATION,TEMPORARY,22,4,0
pay_synth_01828,demo_company_001,STRIPE,1374.69,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,5,2,0
pay_synth_04133,demo_company_001,RAZORPAY,655.84,USD,CARD,AUTHENTICATION,TEMPORARY,9,4,0
pay_synth_02963,demo_company_001,DEMO,4779.68,INR,UPI,BANK,TEMPORARY,2,1,0
pay_synth_04983,demo_company_001,RAZORPAY,5638.95,INR,UPI,UNKNOWN,UNKNOWN,4,4,0
pay_synth_00123,demo_company_001,DEMO,1737.44,INR,UPI,PROVIDER,TEMPORARY,17,1,1
pay_synth_02384,demo_company_001,DEMO,3027.57,INR,CARD,AUTHENTICATION,TEMPORARY,2,0,1
pay_synth_00166,demo_company_001,STRIPE,3518.01,INR,WALLET,INSUFFICIENT_FUNDS,TEMPORARY,22,1,1
pay_synth_01598,demo_company_001,DEMO,3725.75,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,1,5,1
pay_synth_02652,demo_company_001,DEMO,1547.32,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,3,5,0
pay_synth_04000,demo_company_001,DEMO,1053.71,INR,NETBANKING,CARD,PERMANENT,21,3,0
pay_synth_00001,demo_company_001,DEMO,4914.65,INR,UPI,AUTHENTICATION,TEMPORARY,17,0,0
pay_synth_03507,demo_company_001,STRIPE,604.29,INR,UPI,NETWORK,TEMPORARY,23,0,1
pay_synth_00902,demo_company_001,DEMO,394.28,INR,CARD,NETWORK,TEMPORARY,0,2,1
pay_synth_01934,demo_company_001,RAZORPAY,3676.09,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,15,4,1
pay_synth_01935,demo_company_001,RAZORPAY,1126.13,INR,NETBANKING,AUTHENTICATION,TEMPORARY,18,1,0
pay_synth_01163,demo_company_001,DEMO,840.58,INR,UPI,BANK,TEMPORARY,14,0,1
pay_synth_00390,demo_company_001,STRIPE,204.27,INR,NETBANKING,PROVIDER,TEMPORARY,13,5,0
pay_synth_04758,demo_company_001,RAZORPAY,1351.56,USD,WALLET,NETWORK,TEMPORARY,13,3,1
pay_synth_04012,demo_company_001,DEMO,2837.6,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,22,6,1
pay_synth_02661,demo_company_001,DEMO,1808.25,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,23,3,1
pay_synth_00806,demo_company_001,RAZORPAY,551.36,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,21,3,1
pay_synth_01034,demo_company_001,DEMO,2355.16,INR,UPI,CARD,PERMANENT,7,6,0
pay_synth_00346,demo_company_001,RAZORPAY,1318.78,INR,CARD,AUTHENTICATION,TEMPORARY,13,5,1
pay_synth_04465,demo_company_001,RAZORPAY,4176.1,INR,NETBANKING,UNKNOWN,UNKNOWN,15,3,0
pay_synth_01838,demo_company_001,DEMO,754.38,INR,CARD,BANK,PERMANENT,19,5,1
pay_synth_00568,demo_company_001,DEMO,1085.95,INR,CARD,AUTHENTICATION,TEMPORARY,7,6,1
pay_synth_04346,demo_company_001,DEMO,1435.9,INR,WALLET,INSUFFICIENT_FUNDS,TEMPORARY,13,3,1
pay_synth_03377,demo_company_001,RAZORPAY,1245.84,INR,UPI,PROVIDER,TEMPORARY,13,5,1
pay_synth_00729,demo_company_001,DEMO,2305.49,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,7,1,1
pay_synth_02538,demo_company_001,DEMO,1598.31,INR,UPI,CARD,PERMANENT,19,2,0
pay_synth_00331,demo_company_001,DEMO,5819.01,INR,UPI,CARD,PERMANENT,2,2,1
pay_synth_04040,demo_company_001,RAZORPAY,9220.72,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,21,0,1
pay_synth_04831,demo_company_001,RAZORPAY,4526.53,INR,UPI,AUTHENTICATION,TEMPORARY,21,4,0
pay_synth_02005,demo_company_001,DEMO,1900.07,INR,UPI,NETWORK,TEMPORARY,14,6,1
pay_synth_01645,demo_company_001,DEMO,1700.78,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,7,6,0
pay_synth_02004,demo_company_001,DEMO,1569.52,INR,CARD,BANK,TEMPORARY,20,0,0
pay_synth_00361,demo_company_001,DEMO,502.71,INR,CARD,PROVIDER,TEMPORARY,2,5,0
pay_synth_02056,demo_company_001,RAZORPAY,9937.26,INR,UPI,NETWORK,TEMPORARY,14,3,0
pay_synth_02888,demo_company_001,DEMO,838.7,INR,UPI,AUTHENTICATION,TEMPORARY,1,1,1
pay_synth_04086,demo_company_001,DEMO,3010.77,INR,UPI,AUTHENTICATION,TEMPORARY,2,5,0
pay_synth_02388,demo_company_001,RAZORPAY,7016.69,INR,WALLET,AUTHENTICATION,TEMPORARY,21,0,1
pay_synth_00394,demo_company_001,RAZORPAY,3390.57,INR,CARD,NETWORK,TEMPORARY,22,0,0
pay_synth_00723,demo_company_001,DEMO,110.01,INR,CARD,NETWORK,TEMPORARY,1,2,0
pay_synth_04492,demo_company_001,RAZORPAY,1946.59,USD,UPI,CARD,PERMANENT,4,5,0
pay_synth_03503,demo_company_001,STRIPE,2510.81,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,15,3,1
pay_synth_00750,demo_company_001,RAZORPAY,3238.06,USD,CARD,INSUFFICIENT_FUNDS,TEMPORARY,21,0,1
pay_synth_04100,demo_company_001,DEMO,6459.72,INR,UPI,PROVIDER,TEMPORARY,20,5,1
pay_synth_03252,demo_company_001,DEMO,7795.03,USD,WALLET,AUTHENTICATION,TEMPORARY,18,6,0
pay_synth_00811,demo_company_001,STRIPE,578.86,INR,UPI,NETWORK,TEMPORARY,19,4,1
pay_synth_04343,demo_company_001,STRIPE,640.19,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,21,5,1
pay_synth_03563,demo_company_001,DEMO,1364.3,INR,CARD,NETWORK,TEMPORARY,2,3,0
pay_synth_01856,demo_company_001,DEMO,573.93,USD,UPI,INSUFFICIENT_FUNDS,TEMPORARY,15,0,1
pay_synth_00323,demo_company_001,RAZORPAY,207.5,USD,UPI,TEMPORARY,TEMPORARY,4,5,1
pay_synth_04810,demo_company_001,STRIPE,705.36,USD,CARD,UNKNOWN,UNKNOWN,6,2,1
pay_synth_01829,demo_company_001,RAZORPAY,1035.19,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,12,3,1
pay_synth_04259,demo_company_001,DEMO,1305.19,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,13,2,1
pay_synth_00099,demo_company_001,DEMO,2037.45,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,22,5,1
pay_synth_04123,demo_company_001,RAZORPAY,1721.37,INR,CARD,NETWORK,TEMPORARY,1,2,1
pay_synth_03072,demo_company_001,RAZORPAY,4339.89,INR,UPI,PROVIDER,TEMPORARY,11,5,1
pay_synth_00655,demo_company_001,DEMO,1293.22,INR,UPI,AUTHENTICATION,TEMPORARY,6,0,1
pay_synth_01262,demo_company_001,RAZORPAY,4941.63,INR,NETBANKING,AUTHENTICATION,TEMPORARY,23,6,1
pay_synth_01472,demo_company_001,RAZORPAY,384.67,USD,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,20,5,1
pay_synth_02156,demo_company_001,DEMO,1154.48,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,19,3,1
pay_synth_04392,demo_company_001,RAZORPAY,3139.87,INR,WALLET,BANK,PERMANENT,5,0,0
pay_synth_03929,demo_company_001,RAZORPAY,2345.89,INR,UPI,BANK,PERMANENT,6,2,0
pay_synth_00103,demo_company_001,DEMO,2299.5,INR,CARD,UNKNOWN,UNKNOWN,11,5,0
pay_synth_00677,demo_company_001,DEMO,1125.34,INR,CARD,PROVIDER,TEMPORARY,5,4,1
pay_synth_03593,demo_company_001,RAZORPAY,681.94,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,10,3,0
pay_synth_00989,demo_company_001,DEMO,29758.7,INR,CARD,PROVIDER,TEMPORARY,17,1,1
pay_synth_01431,demo_company_001,DEMO,1003.66,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,21,1,1
pay_synth_04188,demo_company_001,RAZORPAY,2529.3,INR,UPI,TEMPORARY,TEMPORARY,13,3,1
pay_synth_01477,demo_company_001,STRIPE,3831.92,INR,CARD,NETWORK,TEMPORARY,17,4,1
pay_synth_03919,demo_company_001,RAZORPAY,766.33,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,19,1,1
pay_synth_01135,demo_company_001,RAZORPAY,1466.17,INR,UPI,NETWORK,TEMPORARY,22,4,1
pay_synth_03311,demo_company_001,RAZORPAY,9462.28,INR,CARD,AUTHENTICATION,TEMPORARY,2,5,1
pay_synth_02330,demo_company_001,DEMO,450.41,USD,CARD,INSUFFICIENT_FUNDS,TEMPORARY,14,5,1
pay_synth_01000,demo_company_001,DEMO,7404.96,INR,UPI,NETWORK,TEMPORARY,4,3,1
pay_synth_00505,demo_company_001,RAZORPAY,207.34,INR,UPI,BANK,PERMANENT,21,0,1
pay_synth_03481,demo_company_001,DEMO,1897.92,INR,UPI,CARD,PERMANENT,5,6,0
pay_synth_00373,demo_company_001,DEMO,1884.77,INR,UPI,NETWORK,TEMPORARY,9,0,1
pay_synth_03410,demo_company_001,DEMO,298.65,INR,UPI,BANK,PERMANENT,4,5,1
pay_synth_00659,demo_company_001,RAZORPAY,691.41,INR,WALLET,AUTHENTICATION,TEMPORARY,11,6,1
pay_synth_03245,demo_company_001,RAZORPAY,3733.49,USD,UPI,CARD,PERMANENT,2,2,0
pay_synth_02745,demo_company_001,RAZORPAY,206.39,INR,CARD,PROVIDER,TEMPORARY,21,0,0
pay_synth_03847,demo_company_001,STRIPE,4643.12,USD,NETBANKING,CARD,PERMANENT,8,3,0
pay_synth_02788,demo_company_001,DEMO,8261.77,INR,NETBANKING,UNKNOWN,UNKNOWN,15,0,1
pay_synth_02358,demo_company_001,DEMO,723.56,INR,NETBANKING,BANK,TEMPORARY,5,5,0
pay_synth_01115,demo_company_001,RAZORPAY,6061.96,USD,UPI,NETWORK,TEMPORARY,17,4,0
pay_synth_02072,demo_company_001,RAZORPAY,2543.2,INR,UPI,AUTHENTICATION,TEMPORARY,16,5,1
pay_synth_01027,demo_company_001,STRIPE,1949.62,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,17,2,1
pay_synth_04014,demo_company_001,DEMO,1171.5,INR,UPI,BANK,UNKNOWN,13,6,1
pay_synth_00715,demo_company_001,DEMO,353.47,INR,CARD,UNKNOWN,UNKNOWN,13,1,0
pay_synth_03301,demo_company_001,DEMO,2114.5,INR,CARD,NETWORK,TEMPORARY,5,3,1
pay_synth_00877,demo_company_001,RAZORPAY,557.67,INR,NETBANKING,AUTHENTICATION,TEMPORARY,13,5,0
pay_synth_01072,demo_company_001,DEMO,1825.79,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,17,6,1
pay_synth_00067,demo_company_001,DEMO,3005.76,INR,CARD,CARD,PERMANENT,4,0,0
pay_synth_00007,demo_company_001,DEMO,680.36,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,7,1,1
pay_synth_02943,demo_company_001,DEMO,396.38,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,10,4,0
pay_synth_02860,demo_company_001,DEMO,429.4,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,3,2,1
pay_synth_03182,demo_company_001,DEMO,2163.52,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,11,5,0
pay_synth_00816,demo_company_001,RAZORPAY,3790.68,INR,UPI,NETWORK,TEMPORARY,12,2,0
pay_synth_03540,demo_company_001,DEMO,8528.11,INR,NETBANKING,AUTHENTICATION,TEMPORARY,15,4,1
pay_synth_03160,demo_company_001,DEMO,1151.1,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,6,3,1
pay_synth_01148,demo_company_001,RAZORPAY,1930.59,INR,CARD,AUTHENTICATION,TEMPORARY,8,4,0
pay_synth_00880,demo_company_001,DEMO,682.3,INR,CARD,CUSTOMER_ACTION_REQUIRED,TEMPORARY,21,1,1
pay_synth_01285,demo_company_001,DEMO,4219.26,INR,UPI,PROVIDER,TEMPORARY,0,1,1
pay_synth_02147,demo_company_001,DEMO,645.29,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,22,5,1
pay_synth_03861,demo_company_001,STRIPE,2939.03,INR,CARD,AUTHENTICATION,TEMPORARY,7,6,0
pay_synth_02528,demo_company_001,STRIPE,6209.2,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,3,6,1
pay_synth_00078,demo_company_001,DEMO,470.71,INR,UPI,AUTHENTICATION,TEMPORARY,5,6,0
pay_synth_01338,demo_company_001,RAZORPAY,1910.85,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,20,2,0
pay_synth_03460,demo_company_001,RAZORPAY,1281.51,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,18,6,1
pay_synth_00924,demo_company_001,RAZORPAY,547.6,USD,CARD,INSUFFICIENT_FUNDS,TEMPORARY,1,4,1
pay_synth_01101,demo_company_001,DEMO,666.25,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,1,4,1
pay_synth_03349,demo_company_001,DEMO,1951.56,USD,CARD,AUTHENTICATION,TEMPORARY,10,0,1
pay_synth_00479,demo_company_001,STRIPE,1557.14,INR,CARD,AUTHENTICATION,TEMPORARY,7,3,0
pay_synth_01618,demo_company_001,RAZORPAY,1484.32,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,3,5,0
pay_synth_04683,demo_company_001,STRIPE,940.54,INR,UPI,CARD,PERMANENT,7,1,1
pay_synth_00590,demo_company_001,DEMO,1404.88,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,15,6,0
pay_synth_00608,demo_company_001,DEMO,6387.45,INR,NETBANKING,PROVIDER,TEMPORARY,15,5,1
pay_synth_00413,demo_company_001,STRIPE,1391.78,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,12,2,1
pay_synth_02998,demo_company_001,DEMO,1378.14,INR,CARD,PROVIDER,TEMPORARY,12,0,0
pay_synth_01049,demo_company_001,STRIPE,6302.5,INR,NETBANKING,AUTHENTICATION,TEMPORARY,7,5,0
pay_synth_03179,demo_company_001,STRIPE,231.65,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,16,4,1
pay_synth_01880,demo_company_001,RAZORPAY,725.93,INR,UPI,PROVIDER,TEMPORARY,13,2,1
pay_synth_02760,demo_company_001,DEMO,656.88,USD,UPI,AUTHENTICATION,TEMPORARY,19,3,1
pay_synth_02524,demo_company_001,DEMO,1285.02,INR,CARD,AUTHENTICATION,TEMPORARY,5,4,0
pay_synth_03233,demo_company_001,DEMO,666.97,INR,CARD,BANK,TEMPORARY,0,5,0
pay_synth_02175,demo_company_001,DEMO,1786.91,INR,UPI,CARD,PERMANENT,9,4,0
pay_synth_02855,demo_company_001,DEMO,1444.74,INR,CARD,AUTHENTICATION,TEMPORARY,14,5,1
pay_synth_02131,demo_company_001,DEMO,841.72,INR,UPI,NETWORK,TEMPORARY,20,5,1
pay_synth_01865,demo_company_001,STRIPE,250.91,INR,CARD,BANK,PERMANENT,4,3,1
pay_synth_02206,demo_company_001,STRIPE,5479.9,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,22,3,0
pay_synth_00443,demo_company_001,DEMO,33730.49,INR,UPI,PROVIDER,TEMPORARY,9,6,1
pay_synth_03820,demo_company_001,DEMO,359.3,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,5,1,1
pay_synth_01664,demo_company_001,DEMO,285.31,INR,CARD,BANK,PERMANENT,17,6,0
pay_synth_02210,demo_company_001,STRIPE,5205.41,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,18,5,1
pay_synth_02956,demo_company_001,RAZORPAY,816.06,INR,CARD,CARD,PERMANENT,2,2,0
pay_synth_00277,demo_company_001,RAZORPAY,1274.4,INR,UPI,NETWORK,TEMPORARY,19,4,0
pay_synth_04997,demo_company_001,DEMO,14559.59,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,22,0,0
pay_synth_00757,demo_company_001,RAZORPAY,1670.16,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,6,3,1
pay_synth_02993,demo_company_001,RAZORPAY,1960.42,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,8,2,0
pay_synth_00094,demo_company_001,RAZORPAY,2251.25,USD,UPI,BANK,TEMPORARY,19,4,1
pay_synth_01820,demo_company_001,DEMO,4840.31,INR,CARD,AUTHENTICATION,TEMPORARY,6,5,1
pay_synth_03998,demo_company_001,DEMO,737.23,INR,WALLET,AUTHENTICATION,TEMPORARY,20,4,1
pay_synth_03195,demo_company_001,DEMO,3806.97,INR,UPI,NETWORK,TEMPORARY,0,4,0
pay_synth_01038,demo_company_001,RAZORPAY,1007.62,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,4,4,1
pay_synth_00962,demo_company_001,RAZORPAY,6500.59,INR,NETBANKING,NETWORK,TEMPORARY,2,5,0
pay_synth_02941,demo_company_001,DEMO,3866.56,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,9,2,1
pay_synth_04656,demo_company_001,DEMO,1868.2,USD,CARD,BANK,TEMPORARY,15,0,1
pay_synth_03669,demo_company_001,DEMO,1179.56,INR,UPI,PROVIDER,TEMPORARY,5,0,1
pay_synth_01244,demo_company_001,STRIPE,4717.1,INR,CARD,AUTHENTICATION,TEMPORARY,9,4,1
pay_synth_00993,demo_company_001,DEMO,2674.39,INR,CARD,BANK,TEMPORARY,4,1,0
pay_synth_01528,demo_company_001,DEMO,14482.45,INR,NETBANKING,BANK,PERMANENT,6,2,0
pay_synth_00154,demo_company_001,DEMO,924.92,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,17,0,1
pay_synth_01046,demo_company_001,RAZORPAY,2611.54,INR,CARD,CARD,PERMANENT,18,0,0
pay_synth_01457,demo_company_001,RAZORPAY,2043.31,USD,CARD,AUTHENTICATION,TEMPORARY,5,6,0
pay_synth_02664,demo_company_001,RAZORPAY,4822.94,INR,CARD,CARD,PERMANENT,16,4,0
pay_synth_04800,demo_company_001,RAZORPAY,6277.53,USD,NETBANKING,CARD,PERMANENT,22,4,0
pay_synth_02844,demo_company_001,STRIPE,4214.71,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,11,2,0
pay_synth_02886,demo_company_001,STRIPE,548.9,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,11,0,1
pay_synth_02495,demo_company_001,RAZORPAY,1338.29,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,0,2,0
pay_synth_03873,demo_company_001,DEMO,1099.59,INR,CARD,NETWORK,TEMPORARY,21,6,1
pay_synth_04597,demo_company_001,RAZORPAY,1407.5,INR,CARD,CUSTOMER_ACTION_REQUIRED,TEMPORARY,3,0,1
pay_synth_04823,demo_company_001,DEMO,5679.74,INR,CARD,AUTHENTICATION,TEMPORARY,10,4,0
pay_synth_00207,demo_company_001,DEMO,1116.39,INR,NETBANKING,BANK,UNKNOWN,23,3,0
pay_synth_02106,demo_company_001,DEMO,11571.82,INR,UPI,BANK,TEMPORARY,16,2,0
pay_synth_00807,demo_company_001,STRIPE,764.89,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,19,1,1
pay_synth_00986,demo_company_001,DEMO,1246.21,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,9,6,1
pay_synth_03828,demo_company_001,DEMO,265.72,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,20,4,1
pay_synth_01474,demo_company_001,DEMO,3072.64,INR,WALLET,AUTHENTICATION,TEMPORARY,16,2,1
pay_synth_04774,demo_company_001,STRIPE,1702.57,INR,UPI,NETWORK,TEMPORARY,11,1,1
pay_synth_02869,demo_company_001,DEMO,2750.58,INR,UPI,NETWORK,TEMPORARY,10,4,1
pay_synth_01093,demo_company_001,RAZORPAY,100.0,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,23,6,1
pay_synth_03390,demo_company_001,RAZORPAY,570.45,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,11,5,1
pay_synth_02753,demo_company_001,DEMO,2844.44,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,0,0,1
pay_synth_03143,demo_company_001,RAZORPAY,127.11,INR,CARD,AUTHENTICATION,TEMPORARY,5,3,0
pay_synth_04918,demo_company_001,DEMO,1500.48,INR,UPI,AUTHENTICATION,TEMPORARY,14,4,1
pay_synth_03124,demo_company_001,DEMO,6477.56,INR,CARD,NETWORK,TEMPORARY,15,3,1
pay_synth_02636,demo_company_001,RAZORPAY,5683.51,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,1,5,1
pay_synth_04237,demo_company_001,DEMO,2898.1,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,14,4,1
pay_synth_01185,demo_company_001,DEMO,3209.07,INR,UPI,CARD,PERMANENT,16,4,0
pay_synth_00843,demo_company_001,DEMO,3074.61,INR,UPI,PROVIDER,TEMPORARY,14,6,0
pay_synth_03231,demo_company_001,RAZORPAY,1544.23,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,6,1,0
pay_synth_00190,demo_company_001,DEMO,10108.88,USD,UPI,INSUFFICIENT_FUNDS,TEMPORARY,18,6,1
pay_synth_02604,demo_company_001,DEMO,3498.65,INR,NETBANKING,AUTHENTICATION,TEMPORARY,3,0,0
pay_synth_04772,demo_company_001,DEMO,810.12,INR,UPI,PROVIDER,TEMPORARY,4,4,0
pay_synth_02520,demo_company_001,RAZORPAY,4208.47,INR,UPI,NETWORK,TEMPORARY,0,5,1
pay_synth_00612,demo_company_001,RAZORPAY,2092.84,INR,CARD,CARD,PERMANENT,22,5,0
pay_synth_00933,demo_company_001,STRIPE,1418.19,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,23,0,1
